N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma_r,sigma_t,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
359.3613,3.7418375,3.747888,3.7533422,3.7233062,3.7630224,3.7078798,76.91643,0.03598493,0.47126865,79.43059,79.53867,79.71988,82.770226,80.48391,84.129814,135.68611,135.42845,135.2898,136.01282,135.0394,136.33832
359.22287,3.7417636,3.7474904,3.752474,3.7306654,3.7195907,3.7225862,76.84239,0.04263575,0.49768835,79.29926,79.55067,79.829506,81.39645,83.97955,83.53807,135.71356,135.3752,135.2042,135.533,136.08885,135.9863
357.5271,3.7421064,3.7488003,3.748741,3.7423697,3.649228,3.7237506,76.88539,0.040655527,0.5330442,79.36304,79.510994,79.863464,80.96275,87.738396,82.70653,135.70908,135.4497,135.2537,135.44795,137.1786,135.77173
357.73206,3.7446823,3.7474296,3.7511096,3.7226899,3.70685,3.705815,76.82259,0.042614743,0.47615072,79.272644,79.44404,79.785286,82.29459,83.55517,84.04226,135.70244,135.40575,135.18474,135.83089,135.9587,136.14763
357.75287,3.7402856,3.7450135,3.7487578,3.7392848,3.7891042,3.7083719,76.88027,0.035222605,0.47595674,79.421684,79.43288,79.817535,80.40673,78.06837,83.79566,135.6328,135.4407,135.24306,135.31732,134.11,136.12776
358.55936,3.742761,3.744124,3.7519658,3.7368557,3.712572,3.715634,76.90037,0.04325162,0.44334978,79.40141,79.918495,79.82407,81.938545,84.098564,83.566765,135.68683,135.21744,135.26111,135.8161,136.15991,136.06589
358.70602,3.743073,3.7440631,3.7512856,3.7533617,3.8239639,3.700712,76.86084,0.0436538,0.51854414,79.395485,79.87041,79.84374,80.72139,76.43817,84.421745,135.64421,135.19826,135.21815,135.41013,133.3916,136.34685
358.0924,3.7415845,3.7387898,3.751082,3.7397518,3.7680674,3.70061,76.84744,0.040332228,0.48510787,79.35463,79.82556,79.803276,80.914696,79.69614,84.35448,135.67888,135.19145,135.20222,135.47577,134.67296,136.32396
357.34525,3.737646,3.7501762,3.7477536,3.7138681,3.714568,3.7155325,76.87525,0.041768286,0.54891706,79.3413,79.388985,79.83735,82.533516,83.30012,83.24041,135.71298,135.47984,135.22783,135.94073,135.92162,135.95395
360.6805,3.7447944,3.7469146,3.7557669,3.7314422,3.7962332,3.7269707,76.922615,0.03985975,0.4459287,79.349625,79.772194,79.828415,82.55218,78.4141,83.20504,135.78091,135.34216,135.31015,135.9125,134.28758,135.96938
361.46457,3.7449586,3.7438283,3.7567532,3.748656,3.7996526,3.728501,76.916176,0.041398715,0.45246384,79.36176,80.106415,79.89152,81.229385,78.75481,83.00528,135.76672,135.14687,135.28003,135.66957,134.47737,135.86923
358.89908,3.7430663,3.7453392,3.7519875,3.760588,3.7490685,3.7150211,76.853935,0.035674173,0.5389139,79.32054,79.57467,79.7794,80.00406,81.74209,83.45383,135.72142,135.32335,135.22385,135.15904,135.40648,136.01395
356.74454,3.740942,3.7372406,3.7462804,3.712602,3.7543983,3.7044473,76.85718,0.04233464,0.47544208,79.33754,79.95582,79.824394,82.442566,80.78824,83.69262,135.7099,135.12735,135.22542,135.89366,135.12863,136.0957
357.97354,3.7420135,3.742064,3.7481596,3.6974459,3.6993518,3.7097769,76.82643,0.04245521,0.46250027,79.282745,79.90833,79.84969,83.81683,84.69004,83.80829,135.7275,135.1664,135.19598,136.12909,136.2692,136.07895
356.1363,3.7391248,3.7362142,3.7455375,3.70695,3.752425,3.699512,76.84388,0.04123992,0.4842941,79.395,79.91163,79.77719,82.80636,80.240555,83.6326,135.6342,135.10541,135.21861,135.9286,134.8525,136.07405
356.5888,3.74122,3.7382646,3.7486582,3.6909938,3.7348232,3.7101195,76.91097,0.042552963,0.49098167,79.33476,79.85661,79.78541,84.18546,81.47831,83.24693,135.7623,135.25896,135.28822,136.30792,135.40591,135.99031
359.2084,3.7435155,3.7513497,3.7535417,3.7114632,3.7995849,3.715451,76.92078,0.04403866,0.59370565,79.35004,79.45938,79.81386,82.87358,77.48952,83.59016,135.80153,135.51138,135.28508,136.06485,134.00385,136.10194
358.09988,3.7404826,3.7400265,3.7487092,3.702811,3.7135193,3.7170177,76.87201,0.038669202,0.43200192,79.36778,80.02533,79.825485,83.97476,83.74041,83.26022,135.68251,135.12325,135.23349,136.27591,136.06412,135.93686
358.74292,3.7403016,3.7407715,3.7517176,3.7169323,3.722434,3.724491,76.86546,0.044230234,0.5879359,79.447815,79.85631,79.84893,82.91946,83.18437,83.014565,135.60258,135.21121,135.22722,136.03416,135.84174,135.84955
358.93185,3.7447133,3.7418551,3.7543957,3.6980038,3.773863,3.7221751,76.85993,0.04149783,0.4536333,79.27874,79.84455,79.736145,84.31971,79.09204,82.86007,135.77882,135.2087,135.23013,136.27795,134.49155,135.7481
360.90634,3.7425535,3.755057,3.7562912,3.7418647,3.7562654,3.7375753,76.87641,0.036315564,0.5677096,79.411255,79.42749,79.76683,81.59169,80.9483,82.7558,135.6737,135.4711,135.24918,135.61113,135.17683,135.75989
358.66895,3.7427444,3.743747,3.7536502,3.7343976,3.7522116,3.7214277,76.88087,0.035973776,0.48669273,79.331314,79.89588,79.7781,82.08093,80.8547,83.18081,135.71227,135.17572,135.24779,135.7956,135.17632,135.90579
360.3114,3.744106,3.7511966,3.7552447,3.7023468,3.7455525,3.733302,76.817444,0.038010806,0.54630905,79.24533,79.330055,79.87602,84.27019,81.721016,82.58472,135.71844,135.42165,135.18129,136.29659,135.35986,135.63135
355.91367,3.740941,3.7383108,3.7442346,3.728214,3.752653,3.6966987,76.84358,0.036566794,0.4510834,79.37385,79.7715,79.794556,81.17586,80.168335,83.95848,135.65306,135.22522,135.2104,135.527,134.85588,136.16457
359.84982,3.7415557,3.7434845,3.7547207,3.7388587,3.684821,3.7273462,76.89837,0.038824096,0.42935506,79.323235,79.89225,79.838264,81.08671,86.159195,83.04242,135.7725,135.25351,135.27002,135.55603,136.78487,135.88428
360.0167,3.7416825,3.748866,3.7554803,3.741977,3.7317657,3.7267468,76.90342,0.03890178,0.46242413,79.375534,79.720345,79.84324,81.13767,82.79393,83.121376,135.73416,135.32428,135.27824,135.58562,135.8005,135.92206
359.43106,3.7456422,3.7451868,3.7528067,3.7231898,3.7318797,3.7271967,76.90435,0.036085777,0.473054,79.298744,79.80837,79.83508,82.624985,82.86739,82.544136,135.78955,135.27972,135.2665,135.99944,135.82239,135.68048
359.48416,3.7425182,3.748596,3.7531724,3.7238038,3.7872458,3.7054405,76.87427,0.03948455,0.64610046,79.40566,79.77304,79.797134,82.689354,78.83058,84.12938,135.65604,135.26338,135.23875,135.93584,134.37251,136.30042
357.33084,3.7429628,3.7434018,3.7453187,3.7631633,3.7516954,3.705588,76.818886,0.0359244,0.5275491,79.28662,79.54778,79.86206,79.0605,80.82748,83.44637,135.69208,135.32231,135.178,134.8927,135.03502,135.93507
357.0839,3.739987,3.7500122,3.746301,3.7598863,3.7217371,3.7002096,76.8967,0.04457926,0.4710417,79.41568,79.413826,79.77776,79.293236,82.15246,84.03475,135.70009,135.4671,135.27098,134.98409,135.53708,136.25632
357.71466,3.7369604,3.7517948,3.7479956,3.763475,3.7102723,3.7288637,76.91611,0.04471814,0.50355923,79.3991,79.15413,79.81026,79.44743,83.918884,82.31343,135.7077,135.62822,135.28075,135.04878,136.15288,135.62808
359.67377,3.743794,3.748093,3.7532752,3.7628036,3.7649803,3.7188523,76.87117,0.04556328,0.48499212,79.30408,79.41156,79.82416,79.81934,80.14028,83.06492,135.74477,135.45511,135.23808,135.17793,134.8768,135.83794
358.49155,3.742985,3.7463455,3.749968,3.7664676,3.763407,3.7233384,76.86734,0.039292224,0.49211243,79.34336,79.67964,79.856834,79.24598,79.55014,82.90327,135.71896,135.317,135.22462,134.98877,134.67796,135.79216
358.3152,3.742407,3.7542381,3.7492313,3.699816,3.749961,3.710965,76.86294,0.044537842,0.4855971,79.32746,79.0358,79.86085,84.07977,80.7979,83.69336,135.72409,135.63623,135.23615,136.28767,135.15735,136.13025
358.62866,3.7425404,3.7460651,3.7506642,3.732148,3.719209,3.7238631,76.88414,0.0372066,0.482803,79.39455,79.67653,79.74614,81.59143,83.44247,82.82798,135.67944,135.3383,135.2745,135.68837,135.96336,135.77841
359.51184,3.7424788,3.7487469,3.7512383,3.776755,3.6766427,3.7296705,76.88472,0.04174042,0.51054376,79.381195,79.54419,79.89756,78.73694,86.75429,82.49901,135.67877,135.36856,135.24129,134.8513,136.86267,135.64313
359.778,3.7423465,3.7501004,3.754441,3.761916,3.722678,3.7367187,76.86743,0.035831694,0.44534647,79.45815,79.43678,79.86245,79.97023,83.75187,82.24183,135.60236,135.4088,135.22993,135.22958,136.05792,135.54071
359.83698,3.7419598,3.7456958,3.754801,3.7147925,3.7290053,3.7195923,76.90989,0.042348154,0.51020646,79.427605,79.613625,79.82596,83.26972,83.19965,83.276215,135.6972,135.34264,135.28423,136.13017,135.95752,135.9766
360.58496,3.7402606,3.7503295,3.7573504,3.7272794,3.7165146,3.7266388,76.89505,0.03828296,0.48298275,79.470604,79.807655,79.75801,82.74112,83.89861,83.414734,135.59816,135.21931,135.26297,135.98955,136.12325,136.02956
356.91583,3.742996,3.740842,3.7450979,3.7287548,3.6869786,3.7126136,76.904366,0.045249317,0.50252783,79.38039,79.584145,79.86701,81.16202,85.38597,82.9966,135.73335,135.39494,135.26791,135.57324,136.59357,135.87218
357.43646,3.7382877,3.7455375,3.7496803,3.7267928,3.7945414,3.7151644,76.90601,0.0369888,0.46817884,79.4645,79.615456,79.80175,81.822754,77.46456,83.34165,135.65137,135.38347,135.27171,135.75716,133.89783,135.9976
358.27246,3.739382,3.747587,3.7492807,3.7949386,3.7071514,3.7132282,76.845276,0.037893374,0.51860553,79.355385,79.46928,79.80245,77.30469,83.70918,83.17206,135.66313,135.39076,135.20558,134.30406,136.00253,135.87524
358.94897,3.743784,3.739261,3.7497222,3.7169888,3.7203252,3.7140682,76.866974,0.04111722,0.42222393,79.31197,80.06374,79.80513,82.93449,83.458916,83.5665,135.73402,135.10677,135.23587,136.01588,135.95255,136.03537
358.8712,3.7404177,3.7487817,3.749156,3.7728598,3.7102652,3.7011187,76.88217,0.0477147,0.45495442,79.35437,79.52487,79.88157,78.86924,84.28694,84.42239,135.67471,135.40944,135.25111,134.86446,136.16043,136.38644
358.93515,3.7410953,3.748124,3.7518551,3.7589903,3.7449605,3.7220454,76.87904,0.04457348,0.49789408,79.43558,79.50343,79.819084,79.90597,81.55834,82.90845,135.63031,135.40712,135.24924,135.20694,135.3482,135.77966
356.11542,3.7392774,3.7496789,3.7439702,3.7071452,3.7861934,3.708268,76.8588,0.038165353,0.4785817,79.33543,79.42404,79.84083,82.8091,77.85591,83.09678,135.69286,135.41515,135.22571,135.957,134.04703,135.82947
357.1857,3.7408886,3.7426238,3.745713,3.732585,3.7240171,3.7214134,76.88003,0.035259753,0.5049709,79.36038,79.84694,79.84493,81.440315,82.37732,82.65822,135.68642,135.21303,135.23662,135.64922,135.62306,135.73361
359.4928,3.7423477,3.7513483,3.7550936,3.7400806,3.7262275,3.7067034,76.9188,0.038218282,0.5192817,79.4123,79.537575,79.83683,81.75284,83.1437,84.1028,135.70613,135.45065,135.27773,135.74477,135.94641,136.28519
357.8146,3.7391996,3.7406893,3.7486897,3.7049272,3.7875974,3.7126303,76.86734,0.03685488,0.49622664,79.429535,79.88786,79.83349,83.31345,77.99831,83.483505,135.62366,135.187,135.22983,136.12643,134.1183,136.01253
357.93582,3.7416961,3.7443268,3.7496529,3.7417266,3.743963,3.7093215,76.91847,0.038845327,0.49090567,79.34549,79.725555,79.81781,80.65953,81.32519,83.52474,135.75734,135.33572,135.27576,135.43776,135.38626,136.08853
358.08118,3.74175,3.7505178,3.7494414,3.7241642,3.7922995,3.7111862,76.88309,0.04019844,0.4892962,79.36769,79.36909,79.82743,81.7264,78.63084,83.61954,135.69984,135.50064,135.2285,135.71645,134.33333,136.11876
357.11813,3.7442698,3.745343,3.747091,3.745265,3.7336366,3.7283387,76.94987,0.04394939,0.40081966,79.33553,79.58457,79.85168,80.6095,81.53389,82.0742,135.85246,135.45285,135.3167,135.46051,135.44708,135.57379
357.6738,3.7420537,3.7498822,3.7499094,3.7343893,3.819178,3.7284179,76.89865,0.044602938,0.5031251,79.342926,79.35287,79.85638,81.68817,76.04587,82.4088,135.75835,135.51425,135.24962,135.691,133.32214,135.64226
356.6672,3.739296,3.742454,3.7464428,3.7121103,3.7210147,3.7300901,76.82741,0.040750124,0.5257956,79.38477,79.45165,79.78826,82.4939,82.87834,82.18917,135.60472,135.35817,135.20334,135.87906,135.7491,135.49747
358.63757,3.738368,3.7460148,3.7507799,3.728481,3.7850916,3.7197976,76.84517,0.042333327,0.48904824,79.39051,79.68375,79.75825,82.36167,78.50468,83.127396,135.61194,135.27858,135.2114,135.86745,134.25969,135.84445
358.08624,3.7388163,3.742207,3.7502103,3.7359357,3.7305205,3.72482,76.86948,0.042726662,0.51942533,79.4435,79.72859,79.76126,81.399574,82.31661,82.94538,135.6149,135.28468,135.24074,135.60495,135.6151,135.8196
357.8192,3.7408736,3.7400198,3.7482574,3.7357998,3.7304413,3.7221277,76.92159,0.041515436,0.51068854,79.47527,79.97242,79.81549,81.29479,82.43088,82.64901,135.66943,135.19493,135.28798,135.65628,135.67001,135.75633
359.37732,3.7408829,3.7473583,3.7523303,3.7655172,3.7894776,3.721294,76.882286,0.039255723,0.5346959,79.383995,79.680275,79.80035,79.82223,78.46642,83.22337,135.68457,135.33139,135.2504,135.20013,134.34108,135.91673
357.15167,3.7420433,3.7448533,3.7465081,3.7294536,3.7063985,3.714077,76.91772,0.043676797,0.53826636,79.38828,79.87138,79.82761,81.21048,83.776825,82.81369,135.72322,135.27423,135.27837,135.5769,136.06541,135.83432
359.2578,3.741542,3.739051,3.7536197,3.734943,3.734093,3.7317402,76.915794,0.043390352,0.47824815,79.35785,79.8093,79.879234,81.924774,82.38735,82.49048,135.75279,135.30125,135.2755,135.81711,135.65149,135.66634
358.12997,3.7393284,3.7432945,3.7500448,3.7476175,3.6846082,3.7217383,76.85564,0.041087754,0.49064472,79.339226,80.02848,79.7664,80.86475,85.2363,82.992096,135.67863,135.08412,135.23096,135.42566,136.47253,135.82349
357.8797,3.7418096,3.7456567,3.748638,3.695333,3.7964187,3.7309458,76.8626,0.048786633,0.4730673,79.36445,79.59465,79.79791,83.93296,77.24932,82.17209,135.67531,135.34741,135.216,136.24529,133.74097,135.50769
357.77887,3.7416425,3.7413306,3.7494988,3.7549822,3.7851524,3.7164016,76.85929,0.044746667,0.49327612,79.38359,79.82487,79.853615,79.761505,78.42529,83.08763,135.6598,135.2093,135.21925,135.12346,134.18265,135.87997
357.5629,3.7430234,3.7473607,3.7471807,3.738233,3.6641848,3.7183807,76.879425,0.042526767,0.491236,79.37064,79.49266,79.84938,81.27592,86.83349,83.03108,135.67912,135.4036,135.24574,135.58093,136.93767,135.83357
358.0523,3.7423725,3.7478034,3.7481961,3.7056441,3.6963468,3.7120879,76.852684,0.047974005,0.46810064,79.24542,79.38043,79.85455,83.57829,84.62124,83.43268,135.75436,135.46631,135.20505,136.13748,136.20363,136.02153
356.7363,3.7416437,3.7412057,3.745132,3.6946769,3.7803621,3.7018044,76.84482,0.039218772,0.45551312,79.29866,79.70872,79.85492,83.765564,78.56135,83.7892,135.74811,135.28159,135.21149,136.1914,134.22577,136.09474
357.2584,3.7401052,3.7366452,3.746093,3.720706,3.8050034,3.69433,76.82994,0.0410191,0.4579322,79.32759,80.18016,79.875465,82.33953,76.81791,84.59022,135.64722,134.99075,135.17941,135.83936,133.55331,136.37292
358.4109,3.7409594,3.7407033,3.7505307,3.7329817,3.775713,3.708659,76.856995,0.040104903,0.4481598,79.32042,80.049,79.86085,81.70568,79.11704,84.21815,135.73076,135.09319,135.21165,135.67577,134.49637,136.25851
358.986,3.7370772,3.7368376,3.752461,3.7860801,3.8782735,3.709427,76.830025,0.04257682,0.4438379,79.41173,80.083496,79.81863,77.90635,71.91121,83.74837,135.59601,135.05537,135.20306,134.49983,131.42238,136.06635
358.35098,3.7422836,3.7525284,3.750499,3.745261,3.698882,3.7089384,76.86752,0.041255005,0.4569072,79.36459,79.35886,79.822,80.669266,84.863815,83.99368,135.71248,135.46411,135.2369,135.38934,136.37222,136.23372
359.3487,3.7437382,3.7454884,3.7530682,3.742319,3.7561364,3.7223027,76.8382,0.03441235,0.42458987,79.32685,79.66229,79.81449,81.41809,80.45146,83.09773,135.66273,135.29158,135.20038,135.59875,134.97058,135.84444
358.27682,3.7421622,3.744926,3.7512186,3.739053,3.7554655,3.7202845,76.84801,0.036648303,0.4541353,79.36676,79.76388,79.845474,80.51606,80.276184,82.927734,135.65474,135.24161,135.21167,135.35944,134.90764,135.78346
359.438,3.743189,3.747286,3.7528217,3.7433178,3.7763302,3.7166047,76.91547,0.043165416,0.5327035,79.47141,79.68811,79.792885,81.32685,79.17603,83.94103,135.6498,135.34094,135.2697,135.60078,134.56976,136.23082
361.0878,3.7458093,3.7472703,3.7569802,3.7247293,3.8305256,3.7152562,76.92272,0.04032738,0.54792917,79.29697,79.72956,79.85756,83.13787,75.484764,84.21558,135.84462,135.37428,135.27719,136.11137,133.12262,136.34875
359.12167,3.7431107,3.7531068,3.7537534,3.738589,3.7606025,3.7224972,76.84142,0.04495734,0.4343636,79.24596,79.238144,79.77556,81.71795,80.473404,83.01647,135.76187,135.48033,135.20567,135.64749,134.89807,135.83327
359.14035,3.7452064,3.7426188,3.752457,3.7755947,3.7005389,3.7157736,76.815155,0.040875677,0.48854983,79.22676,79.70056,79.81374,78.669655,85.036446,83.62325,135.74396,135.24112,135.1763,134.75552,136.38197,136.00232
358.4765,3.73969,3.7529428,3.750541,3.733896,3.7952561,3.7266948,76.91904,0.04143779,0.5178672,79.496124,79.29443,79.833626,81.64714,77.65128,83.050476,135.62535,135.57375,135.28412,135.7322,134.02914,135.9109
357.6197,3.7384386,3.749386,3.7471492,3.758609,3.7913065,3.7204795,76.89392,0.044470612,0.45336896,79.45607,79.380356,79.83495,79.373825,78.04474,82.94269,135.6288,135.50766,135.25958,135.07869,134.13486,135.85265
358.09213,3.7410784,3.7493906,3.7500427,3.747899,3.7838714,3.7180994,76.860725,0.036733307,0.4883163,79.403076,79.39458,79.84959,80.33214,78.6656,82.997444,135.64946,135.45488,135.22298,135.3274,134.3181,135.82932
358.76016,3.742694,3.7518446,3.7528148,3.6896183,3.719092,3.7175574,76.86253,0.035513125,0.5415162,79.41307,79.13428,79.86259,84.8871,83.56747,83.38774,135.62819,135.60591,135.22278,136.44104,136.02657,135.96994
356.10315,3.7420776,3.7405026,3.7446728,3.6716352,3.7319152,3.6930623,76.921074,0.053648,0.5064261,79.40512,79.97792,79.853096,85.13151,81.28813,84.44422,135.73827,135.23515,135.29614,136.6062,135.32547,136.43791
359.94003,3.7421553,3.750015,3.7527618,3.7886813,3.6806734,3.7265692,76.80299,0.054060467,0.5540739,79.23103,79.10745,79.86189,78.33639,85.856895,83.213264,135.71242,135.49596,135.15407,134.63533,136.62419,135.86711
359.5162,3.745323,3.7523274,3.7510657,3.785661,3.7324731,3.7312818,76.807785,0.046361066,0.49325284,79.23947,79.290054,79.89995,77.71511,82.18973,82.64307,135.7235,135.4577,135.15593,134.44418,135.4945,135.63835
356.1895,3.7398782,3.7395284,3.74617,3.7462254,3.7432387,3.7164123,76.84885,0.03888312,0.53747934,79.37501,79.69582,79.82432,79.96577,80.974625,82.93533,135.6384,135.2933,135.20337,135.22038,135.19958,135.77625
359.59796,3.7432802,3.7493505,3.753931,3.7253513,3.8299098,3.7075403,76.89749,0.041860413,0.47650376,79.36453,79.66096,79.837456,82.22233,75.29987,84.08988,135.73753,135.34982,135.27464,135.89565,132.97049,136.28046
358.60883,3.7404027,3.7391262,3.7513275,3.7428916,3.7365117,3.7293863,76.863846,0.036498647,0.4484152,79.38812,79.97782,79.80069,80.66627,82.08996,82.4293,135.6681,135.12874,135.2255,135.36053,135.51102,135.61241
357.71716,3.7384667,3.7445889,3.7497187,3.7358305,3.7552576,3.7029352,76.88234,0.042098016,0.51228696,79.42404,79.659134,79.808525,81.33948,80.42295,84.15349,135.6529,135.31189,135.25305,135.60822,135.01253,136.25436
357.0924,3.7389004,3.7374752,3.7486868,3.6852205,3.726114,3.7091048,76.878494,0.040961947,0.4501384,79.41735,79.896164,79.777374,84.804924,82.70678,83.336914,135.65356,135.21782,135.24588,136.51117,135.69395,135.98465
360.59528,3.7429981,3.7429624,3.7554374,3.7238014,3.8336706,3.726554,76.86195,0.035913687,0.4807248,79.33977,79.840454,79.864204,82.90369,75.78077,82.99097,135.70451,135.2295,135.2108,135.97026,133.15399,135.84454
357.72263,3.7427125,3.7430346,3.7487748,3.726162,3.729349,3.7112293,76.8628,0.03622532,0.49886692,79.32371,79.524536,79.88461,82.33428,81.93352,83.61491,135.73964,135.39975,135.20808,135.83931,135.42688,136.07591
358.97977,3.7439485,3.7536623,3.7514055,3.7473853,3.7769182,3.7149014,76.8701,0.036878034,0.5696359,79.35978,79.40181,79.89425,80.636345,79.34158,83.67974,135.70013,135.46176,135.21492,135.37506,134.62984,136.10968
357.46402,3.7411654,3.7412539,3.7475898,3.743925,3.7559538,3.717334,76.85965,0.03635943,0.5107514,79.38531,79.91566,79.85948,80.86515,79.75681,82.89548,135.63672,135.18591,135.22095,135.44142,134.72171,135.77043
360.14798,3.7418811,3.7460368,3.7562032,3.737976,3.7494307,3.727572,76.87499,0.0386246,0.5372151,79.37435,79.779594,79.80822,81.810715,81.43995,82.78928,135.67116,135.26541,135.24042,135.74458,135.37114,135.74913
