N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
358.04977,3.735831,3.7583113,3.749503,3.8608077,3.6862261,3.723725,77.40365,0.32503515,80.16198,79.12675,79.95299,71.8515,85.45261,82.47216,135.80705,136.33286,135.79076,133.07536,136.87956,136.2712
361.3826,3.750897,3.6924942,3.7583876,3.8313677,3.8821511,3.7041836,77.55437,0.34320086,79.37886,83.85262,79.91005,75.09801,72.18704,84.86813,136.5618,133.85324,135.87268,134.25237,132.06273,137.38275
360.9383,3.7446706,3.7447622,3.7530773,3.6757865,3.7386758,3.6834004,77.25817,0.34961396,79.48918,80.01727,80.174416,86.71875,82.476425,86.30994,136.01,135.37193,135.57442,137.32692,136.178,137.31892
360.15955,3.7480536,3.7271981,3.7590272,3.6454017,3.829094,3.719759,77.91009,0.3438703,79.8486,81.481155,79.62923,88.43679,75.33123,83.00529,136.7896,135.32225,136.33653,138.07156,134.06375,136.85422
359.4599,3.7264464,3.756407,3.7476099,3.814418,3.8440669,3.7020583,77.5071,0.34135905,80.68387,79.278885,80.31839,75.743866,74.37096,84.62425,135.33272,136.23381,135.9633,134.55493,133.1879,137.15741
358.96576,3.7416995,3.806851,3.7542126,3.7626178,3.741879,3.6736324,77.415054,0.31180143,79.8814,75.887856,79.679924,79.482796,81.54371,86.45138,136.15604,137.81522,135.80919,135.67982,135.8126,137.56302
361.13126,3.746324,3.722538,3.7593982,3.6367764,3.7772326,3.718758,77.477745,0.34249943,79.62988,81.71724,79.75924,89.47029,79.3532,83.662186,136.36899,134.86002,135.96457,138.42017,135.42839,136.75812
358.50076,3.7248337,3.6935186,3.7515683,3.732168,3.6838393,3.789179,77.30693,0.34265348,80.62404,83.40991,79.84795,81.58145,86.14355,77.941895,135.13971,133.64139,135.69672,136.5284,137.01031,134.23897
359.96927,3.7426362,3.7525604,3.752887,3.7889462,3.6469421,3.8341775,77.416885,0.319355,79.6995,79.57346,80.017105,77.78815,88.76929,75.05011,136.07898,136.01527,135.82042,134.82301,138.0528,133.02284
359.6588,3.7405355,3.7421968,3.7551763,3.8200579,3.644185,3.8243852,77.50546,0.2993713,79.96189,80.1821,79.72723,75.14849,88.518936,75.6831,136.11807,135.83965,135.86945,134.18944,138.34778,133.24725
358.58435,3.7438307,3.7771442,3.75394,3.8446548,3.7065194,3.712435,77.412506,0.37007743,79.60851,77.84292,79.62846,73.44496,83.79051,83.61292,136.17403,137.09006,135.72577,133.64122,136.40439,136.42961
359.89886,3.7475467,3.7419827,3.7563329,3.8361974,3.7563412,3.7109084,77.37863,0.3438413,79.61668,80.299194,79.743095,74.42256,80.67274,83.809456,136.365,135.50623,135.78625,133.55188,135.70865,136.86266
358.83838,3.7323427,3.7741394,3.75148,3.7043395,3.6569114,3.6824272,77.44417,0.30485815,80.3102,78.007645,79.97026,83.80615,87.72394,85.96335,135.69629,136.7938,135.79488,136.84348,138.07013,137.53555
361.4813,3.7502065,3.774223,3.7573245,3.643463,3.668045,3.8182313,77.93667,0.33807665,79.74523,78.30603,79.910805,88.9741,87.52124,76.254814,136.78963,137.17609,136.32661,138.40002,137.86339,134.2322
359.2929,3.7551749,3.7158992,3.7602944,3.786548,3.7751663,3.6786687,77.3472,0.33654872,78.95638,81.96652,79.29275,77.47768,79.157326,86.28902,136.74155,134.53844,135.81134,134.60088,135.36293,137.39827
358.1627,3.7539902,3.7121315,3.7539093,3.8568912,3.8241177,3.704235,77.25838,0.33009416,79.027054,82.16013,79.5413,72.23301,75.26352,84.01866,136.4742,134.47429,135.71645,133.20879,133.48955,136.55315
358.66846,3.7473485,3.7240815,3.7475839,3.687203,3.7952225,3.735201,77.21046,0.33178547,79.24569,81.203255,80.13288,84.76412,77.70558,81.698425,136.27841,134.74905,135.62265,136.78452,134.3075,135.61833
360.127,3.744002,3.787535,3.7594202,3.8560214,3.9060562,3.7970684,77.293915,0.3518207,79.63243,77.23517,79.48998,72.93711,70.20764,77.76443,136.09094,137.00075,135.76837,133.05547,130.85846,134.08578
358.58948,3.7541761,3.7289665,3.7516305,3.6332254,3.6498017,3.7077801,77.34395,0.37638593,79.10499,81.08556,79.841034,88.89006,88.533714,83.72322,136.66022,135.10855,135.74974,137.69429,137.65839,136.8051
360.97723,3.7550793,3.759289,3.7577357,3.6656754,3.6678524,3.768756,77.91791,0.38499168,79.458206,79.52013,79.88399,87.254776,87.470604,80.097916,137.08362,136.59499,136.24324,138.02037,138.1275,135.56538
359.01923,3.7409315,3.7221315,3.7501578,3.7136471,3.7477784,3.81365,77.46961,0.32716674,79.92055,81.673225,79.94903,82.950325,81.11763,76.34187,136.0625,134.94856,135.90881,136.99666,135.94122,133.50385
360.22363,3.7539716,3.6963437,3.7520082,3.7055268,3.7109368,3.807719,77.59896,0.34472993,79.313385,83.2347,80.19992,83.77525,84.18568,77.3894,136.85577,133.73447,136.02153,136.82265,137.07841,134.1926
358.6665,3.7369592,3.7352197,3.756967,3.7502925,3.892499,3.8413773,77.16576,0.31835654,79.75788,80.4524,79.38755,80.35999,70.814285,74.70494,135.51308,135.29356,135.56085,135.8945,130.85971,132.43016
358.56693,3.7327857,3.8006184,3.746598,3.8404355,3.8888214,3.7071133,77.27604,0.33166727,80.243805,75.85574,80.15428,73.711945,70.65199,84.23537,135.61427,137.50204,135.71115,133.23405,131.78111,136.56555
358.3753,3.7497277,3.7703094,3.748004,3.8493795,3.7947628,3.7717242,77.180046,0.32863474,79.09152,78.003265,79.984886,72.88344,77.81108,78.85328,136.41817,136.3777,135.50667,133.36874,133.66321,134.7464
358.8418,3.7389874,3.7661998,3.7543836,3.6782117,3.8683841,3.6828363,77.13279,0.3031909,79.762886,78.226906,79.70948,85.68779,72.85375,85.53091,135.7214,136.39345,135.50029,136.92218,132.12947,136.83542
358.09818,3.7314122,3.7913053,3.7470703,3.7139924,3.7302127,3.7512977,77.61918,0.3481359,80.394714,76.92188,80.07632,82.96901,81.94512,80.37012,135.71538,137.71234,136.04884,136.5299,135.66745,135.35246
359.7795,3.7351496,3.7711887,3.7477424,3.6669338,3.743911,3.7380462,77.513985,0.3554706,80.15526,78.09845,80.33375,86.649284,81.81974,81.84372,135.75864,136.66052,135.95396,137.4742,135.75539,136.03949
357.8952,3.764477,3.7254863,3.7542703,3.7448804,3.6399934,3.7665498,77.415955,0.3292598,78.38169,81.2145,79.55354,80.28144,88.98621,79.53107,137.34657,134.97217,135.84709,135.70203,137.64162,134.91393
358.11737,3.7318773,3.7478764,3.7509425,3.6416335,3.779119,3.6340873,77.09933,0.3546412,80.0141,79.42441,79.699104,88.39392,78.76389,89.37945,135.35558,135.68945,135.4942,137.30026,134.67635,138.0895
358.60358,3.7366707,3.720457,3.7476096,3.739036,3.7054338,3.6497443,77.334114,0.3467713,80.059044,81.538864,80.12709,81.29998,83.86408,88.295654,135.76488,134.81541,135.732,136.16846,136.40042,138.06679
357.73282,3.7441998,3.723831,3.7494113,3.6246903,3.7128427,3.6545348,77.45537,0.34403288,79.58688,81.3128,79.92194,89.57146,83.28164,87.062225,136.41592,135.08513,135.85112,137.93619,136.37885,138.20427
357.65265,3.7559981,3.7946212,3.7477384,3.672583,3.694531,3.6972125,77.17941,0.3843031,79.00799,76.44301,79.98407,85.56277,85.28752,84.50975,136.61563,137.61838,135.63687,137.2421,136.32199,136.9002
359.12628,3.7391274,3.7145083,3.7476194,3.6794858,3.6911848,3.6400476,77.19635,0.31527883,79.82968,81.909546,80.220436,85.71742,85.476944,88.93514,135.65654,134.69691,135.55879,137.35426,137.11282,138.26183
357.97766,3.7307773,3.7399688,3.7557168,3.7180555,3.712682,3.79509,77.13358,0.33423668,80.182915,80.05441,79.39748,82.659485,83.75697,77.50626,135.34465,135.54645,135.47304,136.37668,136.33105,133.80113
358.1037,3.735794,3.780739,3.749584,3.8036754,3.840876,3.7960398,77.464745,0.33619657,80.108055,77.53258,79.92125,76.08558,74.27185,77.41258,135.8219,136.88669,135.74983,134.39943,133.20232,133.79893
359.01367,3.7374728,3.8097465,3.7542715,3.7243,3.7453065,3.7148492,77.53667,0.34976733,80.01868,75.699715,79.8158,82.570175,81.27776,83.59412,135.88277,138.13045,136.02322,136.32964,135.69177,136.59554
359.46576,3.7405677,3.7377243,3.752461,3.8231268,3.8441963,3.7853298,77.40651,0.33239943,79.911446,80.68616,79.85322,75.18653,73.977745,78.576195,135.98373,135.47557,135.82281,133.77841,133.3849,134.55211
358.58575,3.7507412,3.7432094,3.7473764,3.8485017,3.807872,3.8109457,77.31434,0.35930794,79.141136,79.95395,80.05726,73.39984,76.31446,76.4879,136.58994,135.54066,135.75914,133.49712,134.37415,133.46117
357.82684,3.7299047,3.730392,3.7495496,3.792564,3.642734,3.7455063,77.12749,0.3455208,80.28542,80.83669,79.80061,76.693954,88.55276,81.362946,135.29372,135.17027,135.61188,134.59717,137.24617,135.53226
359.49585,3.7501473,3.748003,3.7550046,3.700087,3.6541355,3.6737704,77.80568,0.33872694,79.427895,80.129944,79.77472,84.24678,87.98607,86.27788,136.78198,136.03296,136.2005,137.23099,138.28032,137.95901
357.09357,3.7408006,3.6769717,3.7457123,3.7819867,3.7142224,3.7612488,77.14558,0.38621908,79.54661,84.03513,79.96445,77.65052,83.211624,79.93006,135.69218,133.3137,135.45424,134.81316,135.9964,134.26588
360.21698,3.727662,3.7455344,3.7572768,3.729696,3.8772793,3.756873,77.737885,0.3542639,80.782585,80.02678,79.73823,82.15688,71.83694,80.65282,135.52449,136.09258,136.17825,136.87424,132.26723,135.52905
357.93237,3.7324634,3.7721844,3.7431505,3.8390777,3.8866677,3.7666862,77.26189,0.33815834,80.10176,78.055565,80.369225,73.70252,71.168465,79.488396,135.36934,136.6111,135.563,133.77502,131.9149,135.11569
360.5058,3.7380369,3.7629178,3.7606657,3.747147,3.7440443,3.76797,77.652214,0.3251351,80.26855,78.80816,79.55431,80.942894,81.3329,79.778336,135.92131,136.5683,136.10922,136.55707,136.12093,135.11694
359.06735,3.747316,3.7008574,3.7493777,3.828901,3.7847388,3.7328112,77.27308,0.33858836,79.36121,82.99693,80.144264,74.66621,78.599495,82.29395,136.31114,134.00232,135.6267,133.74657,134.50604,135.76047
358.76022,3.7411654,3.7676384,3.749146,3.6550841,3.7299247,3.7129798,77.4331,0.3317288,79.7304,78.65348,80.0387,87.31255,82.4625,83.48854,136.1705,136.6882,135.80905,137.68864,136.41571,136.77658
358.50293,3.7354808,3.746267,3.7530963,3.8080425,3.6936002,3.7086375,77.37846,0.31894702,79.98167,79.97304,79.73962,75.904106,85.13549,83.76765,135.74298,135.6578,135.76152,134.5147,136.7201,136.85971
356.93594,3.727965,3.720275,3.7473056,3.8059509,3.741155,3.6864626,77.36967,0.3259198,80.42581,81.536064,79.88982,75.61498,81.00699,84.79861,135.29956,134.9108,135.72256,134.15659,135.82458,136.8897
360.00208,3.7524571,3.7170024,3.7620015,3.6606114,3.8791735,3.7560625,77.46571,0.38061115,79.30932,82.07195,79.394264,87.4816,71.74742,80.596725,136.74628,134.68437,135.93568,137.6226,132.07504,135.55208
358.58435,3.737123,3.7653298,3.7479777,3.7775428,3.8507974,3.8475068,77.37514,0.3401214,79.92997,78.35896,80.1882,78.179756,73.67344,73.84502,135.71803,136.4587,135.7179,135.30415,132.80185,132.35944
357.85428,3.7369392,3.829761,3.736699,3.7482681,3.8926563,3.8112986,77.36638,0.34195656,80.005356,73.88648,80.74403,80.59812,70.74871,76.467964,135.79396,138.61438,135.61917,135.66582,131.33195,133.46294
360.22186,3.7391393,3.7545974,3.7469826,3.887974,3.7913938,3.7918422,77.16123,0.3451538,79.76664,79.44473,80.528656,70.544464,78.00436,78.48242,135.8132,136.11404,135.45479,131.89836,134.69841,134.57294
359.93405,3.7445474,3.699498,3.7534196,3.8654413,3.8259447,3.7386637,77.70311,0.3393916,79.880196,83.20495,79.92718,72.28916,75.63464,82.00945,136.39406,133.84084,136.12408,133.37083,133.95761,136.29044
360.09747,3.7380552,3.7069476,3.752789,3.8447,3.6817667,3.8042204,77.62961,0.3227726,80.0906,82.77077,80.106544,73.679924,86.48456,77.12822,135.90195,134.20284,135.99033,133.7167,137.57556,134.2834
359.6579,3.7474792,3.747463,3.7478595,3.6853948,3.8936245,3.7089913,77.665276,0.3148214,79.706535,80.08642,80.38711,85.331345,70.31684,83.88636,136.52199,136.02281,136.0605,137.42693,131.53845,136.97554
358.66995,3.7327354,3.7622168,3.7414265,3.6513941,3.6514912,3.806475,77.68052,0.3405739,80.42522,78.83265,80.638885,87.60355,88.456924,76.79012,135.74806,136.60886,136.06165,138.00989,137.7281,133.98056
359.7216,3.7357287,3.7484353,3.749513,3.6805174,3.6445177,3.775082,77.31564,0.36006933,80.13475,79.82075,80.28308,85.59102,89.02976,79.16028,135.56044,135.89326,135.55016,137.16756,138.35007,134.92613
359.4339,3.7269258,3.761333,3.7497835,3.7759387,3.8935277,3.776837,77.32258,0.30981976,80.4578,78.66464,80.08065,78.81009,70.94814,79.08,135.2926,136.27164,135.65056,135.19078,131.17976,134.62926
359.87888,3.753939,3.7818282,3.7507713,3.7474153,3.7117615,3.7326274,77.27223,0.31189108,79.09307,77.76698,80.029785,80.70893,84.14611,82.4845,136.56328,136.8985,135.63362,136.029,136.09268,135.94804
358.28235,3.7274916,3.7043748,3.7470274,3.8056147,3.7188306,3.6742163,77.84681,0.37907597,80.87712,83.12417,80.04975,76.07449,82.78565,86.190216,135.5955,134.32837,136.23479,135.12332,136.87315,138.03664
356.03824,3.7385478,3.7108893,3.7457898,3.682402,3.8165693,3.7262564,77.392586,0.36833405,79.91299,81.87715,79.85626,84.72408,75.207245,81.74194,135.95648,134.6658,135.6784,137.01154,133.60353,135.94724
357.57208,3.7486544,3.7385461,3.7535663,3.8053973,3.8985827,3.8622112,77.11412,0.33425248,79.07101,80.15132,79.3632,76.03691,70.46932,73.02335,136.23605,135.38344,135.49948,134.35693,131.14897,131.44553
360.30148,3.7448206,3.773588,3.7438045,3.8859816,3.7962732,3.8720345,77.09723,0.3815408,79.45232,78.07799,80.789024,70.78047,78.224815,72.777374,136.0353,136.3353,135.30383,132.15889,134.14275,131.55017
360.34933,3.733694,3.729048,3.7567306,3.7469049,3.7971756,3.6839404,77.45333,0.3389513,80.22518,81.33512,79.844505,80.65131,77.91219,85.89654,135.55441,135.1723,135.83629,136.02386,134.76407,137.7488
359.52808,3.7436821,3.782717,3.7454274,3.718083,3.6754372,3.9092693,77.474686,0.3574077,79.82076,77.37516,80.46509,82.51095,86.56685,70.15209,136.1754,137.0898,135.8683,136.61272,137.5302,129.81157
359.65555,3.744976,3.7649205,3.7506852,3.7234237,3.647051,3.780655,77.65496,0.34444582,79.84804,78.79343,80.08748,82.26616,88.14564,78.99231,136.51114,136.52737,136.08559,136.5961,138.16333,135.02519
359.60602,3.740163,3.677644,3.7545657,3.6737473,3.7665365,3.650546,77.31873,0.35187438,79.9776,84.39637,79.7926,86.0037,80.0217,88.43688,136.06044,132.90463,135.66882,136.82098,134.99155,137.96744
358.86786,3.750921,3.7338338,3.7481947,3.7816477,3.8991342,3.7634003,77.482895,0.35226613,79.23999,80.96219,80.229225,78.22076,70.81703,80.12515,136.39848,135.238,135.92665,135.1867,131.51263,135.4158
358.43082,3.7553725,3.7010398,3.749634,3.7088752,3.8795655,3.7138522,77.327866,0.3475892,78.8204,82.9362,79.97843,83.7103,71.06265,83.5313,136.6268,133.98619,135.75449,136.74242,131.82474,136.54485
359.4604,3.7486284,3.7051754,3.748683,3.7228978,3.8974533,3.7139456,77.147644,0.3438296,79.238014,82.41847,80.163216,82.69869,70.92321,83.46773,136.27818,133.97302,135.57487,136.35907,131.38783,136.50056
359.45966,3.7312336,3.753583,3.7517526,3.729526,3.7147474,3.7929657,77.87464,0.31929573,80.67807,79.67098,80.05993,81.722244,83.89701,77.94928,135.87398,136.56366,136.30246,136.9304,136.93228,134.8706
359.13806,3.7331161,3.779624,3.750914,3.8866348,3.8403409,3.8028731,77.552925,0.33588347,80.2012,77.79567,79.95756,70.23314,74.25964,77.21591,135.76833,137.08195,135.94746,132.63309,133.40065,133.92735
359.50854,3.7545667,3.7653263,3.7480335,3.6464016,3.793195,3.7733285,77.64136,0.3324102,79.236305,78.67301,80.33928,88.54681,78.25199,79.29261,136.87901,136.66397,136.00311,137.69101,134.96086,135.31601
358.59717,3.734434,3.7429578,3.7509317,3.7765365,3.8696668,3.7979498,77.35395,0.30663157,80.09577,80.05624,79.80459,78.33602,72.640236,77.51922,135.61473,135.56879,135.85023,135.24132,132.19354,134.16269
359.62067,3.737888,3.6911266,3.7617664,3.7991781,3.8930802,3.7471776,77.51202,0.3731415,80.222046,83.86503,79.25356,76.71842,70.81597,81.15683,135.73245,133.73277,135.99461,135.07045,131.44177,136.05684
358.13837,3.7378402,3.7532995,3.7509308,3.6332657,3.7156622,3.7115903,77.31463,0.36615074,79.89844,79.426254,79.80522,88.91284,83.47218,83.738106,135.76262,136.05995,135.73393,137.8363,136.82713,136.48955
358.7551,3.72711,3.7174509,3.7519188,3.658755,3.749513,3.6855986,77.443596,0.3593982,80.603546,81.89308,79.879524,86.770424,81.14859,85.136,135.35509,134.75499,135.91676,137.36726,135.8242,137.36127
357.9445,3.7287896,3.7538679,3.7552383,3.7810297,3.756571,3.6381779,77.65988,0.3584026,80.52158,79.46751,79.39719,77.427986,79.48688,88.413315,135.55849,136.31525,136.04967,135.20193,135.65585,138.42899
361.74722,3.7513647,3.721381,3.7648077,3.7535346,3.796621,3.6714153,77.77208,0.3337316,79.56149,82.04901,79.39067,80.351845,78.26228,87.38253,136.61775,134.9095,136.1911,136.45604,134.8679,138.55591
359.83096,3.7524867,3.7827528,3.7504966,3.87199,3.694937,3.7434611,77.48673,0.3162936,79.33694,77.57396,80.26086,71.61346,85.091644,81.56248,136.72386,137.04004,135.79204,132.988,136.89867,135.9836
359.6481,3.7388518,3.7546597,3.7494547,3.647585,3.6819737,3.8051293,77.76521,0.3304396,80.310425,79.61368,80.191086,88.07669,86.25423,77.235146,136.18518,136.25587,136.18068,138.30672,137.78343,134.3189
360.46002,3.7337053,3.802658,3.755945,3.883764,3.892595,3.6633809,77.62173,0.35412365,80.27622,76.15912,79.96853,70.74908,71.03813,87.54667,135.76375,138.06284,135.93683,133.07996,132.06276,138.36057
358.17255,3.7393765,3.7406583,3.7523782,3.7258065,3.8782985,3.7345366,77.35282,0.34383357,79.98421,80.2918,79.671295,81.74628,71.610794,81.818924,135.89705,135.40407,135.68828,136.57005,131.88963,135.7732
359.69202,3.7349849,3.7170544,3.7584813,3.7247384,3.7936053,3.7046392,77.68846,0.35370332,80.268585,82.15759,79.57789,82.488785,77.792755,84.26447,135.83669,134.94623,136.16109,136.44838,134.93652,137.20175
359.9938,3.7352502,3.7553208,3.757968,3.7173986,3.6390114,3.7853484,77.440605,0.33988002,80.240036,79.470795,79.565,82.84607,89.50723,78.7581,135.72707,136.00754,135.91338,136.60873,138.08351,134.86693
359.66663,3.7423418,3.7486017,3.750257,3.70411,3.8216243,3.6996417,77.75462,0.3600161,79.83352,80.02909,80.20575,83.692245,75.6733,84.55345,136.38501,136.34927,136.0606,137.1348,134.16515,137.47057
359.9387,3.7392924,3.7204978,3.748261,3.6427815,3.726791,3.6980379,77.523575,0.34160376,79.90344,81.78831,80.419785,88.54481,83.165016,84.91799,136.00618,134.78998,135.86595,137.7846,136.27615,137.15767
359.23465,3.7361095,3.8025725,3.757564,3.7088742,3.8973708,3.7366364,77.18591,0.33957997,79.91136,75.998276,79.55084,83.50936,70.32232,82.08086,135.70142,137.68488,135.66077,136.45941,131.50697,135.78992
360.72787,3.7618725,3.7094522,3.7595944,3.6288564,3.7237399,3.6653426,77.40304,0.31434378,78.808685,82.59353,79.639946,89.96243,83.64056,87.316734,137.03476,134.34773,135.85857,138.02223,136.22057,138.11446
358.03577,3.7308044,3.7310934,3.7485905,3.8802524,3.7325976,3.6767523,77.08263,0.31190968,80.1032,80.587234,79.93182,70.672,81.87623,86.11218,135.29004,134.97061,135.37154,131.95676,135.61055,137.31325
359.70575,3.7486186,3.7923152,3.7576265,3.8238592,3.7624197,3.7428496,77.41579,0.32646966,79.472725,76.737526,79.60281,74.95079,80.09498,81.376114,136.45891,137.39061,135.80423,134.42923,135.27629,135.7453
357.42776,3.7433386,3.6898692,3.743409,3.657592,3.7434497,3.7214227,77.38866,0.35416263,79.62486,83.57181,80.180305,86.941216,81.03055,82.595375,136.1019,133.73021,135.73953,137.08913,136.04254,136.25027
357.2898,3.7437825,3.6782248,3.7465112,3.8659582,3.8564687,3.6808999,76.82575,0.34794018,79.246445,84.07863,79.92034,71.69345,73.02776,85.74973,135.81555,132.65143,135.22762,132.33228,131.92383,136.61061
358.0615,3.7350304,3.7048833,3.7548978,3.7513804,3.7357316,3.6962693,77.18017,0.32532623,79.87232,82.67363,79.43945,79.91543,81.68778,84.42884,135.58647,133.91975,135.62823,135.32526,136.33379,136.85316
358.7565,3.7355103,3.7339861,3.7470627,3.6370966,3.6886067,3.7755125,77.535576,0.31051666,80.16732,80.98402,80.2019,88.87756,85.24349,78.90608,135.84514,135.36327,135.92508,138.27536,137.2338,134.99274
359.0666,3.7322526,3.80553,3.7585454,3.8427973,3.6999426,3.6412797,77.387215,0.33968446,80.23069,75.94983,79.33068,73.751015,84.88596,88.86111,135.56845,137.85527,135.7417,134.08975,137.19504,138.60152
